FCB_0007_PB,845789,L,1,824.05,20,VC_OI_STRD_BSE
FCB_0008_CS,845664,L,2,833.1,20,VC_OI_STRD_BSE
FCB_0008_PS,845789,L,2,812.7,20,VC_OI_STRD_BSE
FCB_0009_CS,846181,L,2,1035.4,20,VC_OI_STRD_BSE
FCB_0009_PS,845716,L,2,678.85,20,VC_OI_STRD_BSE
FCB_0005_CB,846220,L,1,929.05,20,VC_OI_STRD_BSE
FCB_0005_PB,845753,L,1,760.0,20,VC_OI_STRD_BSE
FCB_0010_CS,846220,L,2,909.05,20,VC_OI_STRD_BSE
FCB_0010_PS,845753,L,2,740.0,20,VC_OI_STRD_BSE
FCB_0008_CB,845664,L,1,817.95,20,VC_OI_STRD_BSE
FCB_0008_PB,845789,L,1,836.35,20,VC_OI_STRD_BSE
FCB_0011_CS,845664,L,2,800.0,20,VC_OI_STRD_BSE
FCB_0011_PS,845789,L,2,814.0,20,VC_OI_STRD_BSE
FCB_0009_CB,846181,L,1,1037.9,20,VC_OI_STRD_BSE
FCB_0009_PB,845716,L,1,684.7,20,VC_OI_STRD_BSE
FCB_0012_CS,846181,L,2,1017.9000000000001,20,VC_OI_STRD_BSE
FCB_0012_PS,845716,L,2,664.7,20,VC_OI_STRD_BSE
FCB_0011_CB,845664,L,1,758.45,20,VC_OI_STRD_BSE
FCB_0011_PB,845789,L,1,940.3,20,VC_OI_STRD_BSE
FCB_0010_CB,846220,L,1,863.6,20,VC_OI_STRD_BSE
FCB_0010_PB,845753,L,1,854.25,20,VC_OI_STRD_BSE
FCB_0013_CS,846220,L,2,858.5,20,VC_OI_STRD_BSE
FCB_0013_PS,845753,L,2,805.55,20,VC_OI_STRD_BSE
FCB_0014_CS,845664,L,2,739.9,20,VC_OI_STRD_BSE
FCB_0014_PS,845789,L,2,902.35,20,VC_OI_STRD_BSE
FCB_0014_CB,845664,L,1,762.2,20,VC_OI_STRD_BSE
FCB_0014_PB,845789,L,1,924.55,20,VC_OI_STRD_BSE
FCB_0015_CS,845664,L,2,743.05,20,VC_OI_STRD_BSE
FCB_0015_PS,845789,L,2,890.0,20,VC_OI_STRD_BSE
FCB_0015_CB,845664,L,1,773.9,20,VC_OI_STRD_BSE
FCB_0015_PB,845789,L,1,914.1,20,VC_OI_STRD_BSE
FCB_0016_CS,845664,L,2,752.6,20,VC_OI_STRD_BSE
FCB_0016_PS,845789,L,2,884.55,20,VC_OI_STRD_BSE
FCB_0016_CB,845664,L,1,774.6,20,VC_OI_STRD_BSE
FCB_0016_PB,845789,L,1,911.35,20,VC_OI_STRD_BSE
FCB_0013_CB,846220,L,1,875.0,20,VC_OI_STRD_BSE
FCB_0013_PB,845753,L,1,833.35,20,VC_OI_STRD_BSE
FCB_0012_CB,846181,L,1,994.0,20,VC_OI_STRD_BSE
FCB_0012_PB,845716,L,1,777.05,20,VC_OI_STRD_BSE
FCB_0017_CS,846220,L,2,880.45,20,VC_OI_STRD_BSE
FCB_0017_PS,845753,L,2,789.0,20,VC_OI_STRD_BSE
FCB_0017_CB,846220,L,1,911.65,20,VC_OI_STRD_BSE
FCB_0017_PB,845753,L,1,804.5,20,VC_OI_STRD_BSE
FCB_0000_CS,845767,L,2,906.65,20,VC_OI_STRD_BSE
FCB_0000_PS,845888,L,2,1148.5,20,VC_OI_STRD_BSE
FCB_0000_CB,845767,L,1,944.6,20,VC_OI_STRD_BSE
FCB_0000_PB,845888,L,1,1119.3,20,VC_OI_STRD_BSE
FCB_0001_CS,845767,L,2,915.95,20,VC_OI_STRD_BSE
FCB_0001_PS,845888,L,2,1124.9,20,VC_OI_STRD_BSE
FCB_0002_CS,845767,L,2,914.1,20,VC_OI_STRD_BSE
FCB_0002_PS,845888,L,2,1095.75,20,VC_OI_STRD_BSE
FCB_0001_CB,845767,L,1,1086.65,20,VC_OI_STRD_BSE
FCB_0001_PB,845888,L,1,929.45,20,VC_OI_STRD_BSE
FCB_0002_CB,845767,L,1,1086.65,20,VC_OI_STRD_BSE
FCB_0002_PB,845888,L,1,929.45,20,VC_OI_STRD_BSE
FCB_0003_CS,845767,L,2,1066.65,20,VC_OI_STRD_BSE
FCB_0003_PS,845888,L,2,909.45,20,VC_OI_STRD_BSE
FCB_0004_CS,845803,L,2,930.65,20,VC_OI_STRD_BSE
FCB_0004_PS,845927,L,2,985.55,20,VC_OI_STRD_BSE
FCB_0005_CS,845839,L,2,915.4,20,VC_OI_STRD_BSE
FCB_0005_PS,846238,L,2,1059.75,20,VC_OI_STRD_BSE
FCB_0006_CS,845828,L,2,1141.9,20,VC_OI_STRD_BSE
FCB_0006_PS,845956,L,2,866.9,20,VC_OI_STRD_BSE
FCB_0006_CB,845828,L,1,1176.65,20,VC_OI_STRD_BSE
FCB_0006_PB,845956,L,1,880.95,20,VC_OI_STRD_BSE
FCB_0007_CS,845828,L,2,1154.75,20,VC_OI_STRD_BSE
FCB_0007_PS,845956,L,2,861.1,20,VC_OI_STRD_BSE
FCB_0007_CB,845828,L,1,1188.65,20,VC_OI_STRD_BSE
FCB_0007_PB,845956,L,1,875.65,20,VC_OI_STRD_BSE
FCB_0008_CS,845828,L,2,1146.15,20,VC_OI_STRD_BSE
FCB_0008_PS,845956,L,2,867.0,20,VC_OI_STRD_BSE
FCB_0008_CB,845828,L,1,1241.8,20,VC_OI_STRD_BSE
FCB_0008_PB,845956,L,1,824.2,20,VC_OI_STRD_BSE
FCB_0005_CB,845839,L,1,888.95,20,VC_OI_STRD_BSE
FCB_0005_PB,846238,L,1,1084.5,20,VC_OI_STRD_BSE
FCB_0009_CS,845839,L,2,866.95,20,VC_OI_STRD_BSE
FCB_0009_PS,846238,L,2,1064.5,20,VC_OI_STRD_BSE
FCB_0010_CS,845828,L,2,1182.35,20,VC_OI_STRD_BSE
FCB_0010_PS,845956,L,2,826.1,20,VC_OI_STRD_BSE
FCB_0010_CB,845828,L,1,1234.3,20,VC_OI_STRD_BSE
FCB_0010_PB,845956,L,1,828.45,20,VC_OI_STRD_BSE
FCB_0011_CS,845828,L,2,1173.45,20,VC_OI_STRD_BSE
FCB_0011_PS,845956,L,2,830.8,20,VC_OI_STRD_BSE
FCB_0011_CB,845828,L,1,1172.45,20,VC_OI_STRD_BSE
FCB_0011_PB,845956,L,1,891.3,20,VC_OI_STRD_BSE
FCB_0012_CS,845828,L,2,1155.2,20,VC_OI_STRD_BSE
FCB_0012_PS,845956,L,2,862.6,20,VC_OI_STRD_BSE
FCB_0012_CB,845828,L,1,1148.75,20,VC_OI_STRD_BSE
FCB_0012_PB,845956,L,1,912.75,20,VC_OI_STRD_BSE
FCB_0013_CS,845828,L,2,1110.05,20,VC_OI_STRD_BSE
FCB_0013_PS,845956,L,2,901.95,20,VC_OI_STRD_BSE
FCB_0013_CB,845828,L,1,1137.15,20,VC_OI_STRD_BSE
FCB_0013_PB,845956,L,1,929.8,20,VC_OI_STRD_BSE
FCB_0009_CB,845839,L,1,894.1,20,VC_OI_STRD_BSE
FCB_0009_PB,846238,L,1,1162.5,20,VC_OI_STRD_BSE
FCB_0003_CB,845767,L,1,1114.55,20,VC_OI_STRD_BSE
FCB_0003_PB,845888,L,1,977.0,20,VC_OI_STRD_BSE
FCB_0004_CB,845803,L,1,994.65,20,VC_OI_STRD_BSE
FCB_0004_PB,845927,L,1,1077.7,20,VC_OI_STRD_BSE
FCB_0014_CS,845767,L,2,1048.85,20,VC_OI_STRD_BSE
FCB_0014_PS,845888,L,2,989.55,20,VC_OI_STRD_BSE
FCB_0015_CS,845803,L,2,943.4,20,VC_OI_STRD_BSE
FCB_0015_PS,845927,L,2,1082.25,20,VC_OI_STRD_BSE
FCB_0015_CB,845803,L,1,963.35,20,VC_OI_STRD_BSE
FCB_0015_PB,845927,L,1,1105.2,20,VC_OI_STRD_BSE
FCB_0014_CB,845767,L,1,1084.7,20,VC_OI_STRD_BSE
FCB_0014_PB,845888,L,1,1001.75,20,VC_OI_STRD_BSE
FCB_0016_CS,845767,L,2,1051.15,20,VC_OI_STRD_BSE
FCB_0016_PS,845888,L,2,990.25,20,VC_OI_STRD_BSE
FCB_0016_CB,845767,L,1,1119.95,20,VC_OI_STRD_BSE
FCB_0016_PB,845888,L,1,970.8,20,VC_OI_STRD_BSE
FCB_0017_CS,845803,L,2,1017.55,20,VC_OI_STRD_BSE
FCB_0017_PS,845927,L,2,1019.45,20,VC_OI_STRD_BSE
FCB_0017_CB,845803,L,1,1062.25,20,VC_OI_STRD_BSE
FCB_0017_PB,845927,L,1,1018.7,20,VC_OI_STRD_BSE
FCB_0018_CS,845803,L,2,1006.25,20,VC_OI_STRD_BSE
FCB_0018_PS,845927,L,2,1022.75,20,VC_OI_STRD_BSE
FCB_0019_CS,845767,L,2,1084.75,20,VC_OI_STRD_BSE
FCB_0019_PS,845888,L,2,966.15,20,VC_OI_STRD_BSE
FCB_0019_CB,845767,L,1,1120.8,20,VC_OI_STRD_BSE
FCB_0019_PB,845888,L,1,977.1,20,VC_OI_STRD_BSE
FCB_0020_CS,845839,L,2,917.4,20,VC_OI_STRD_BSE
FCB_0020_PS,846238,L,2,1102.3,20,VC_OI_STRD_BSE
FCB_0018_CB,845803,L,1,1061.2,20,VC_OI_STRD_BSE
FCB_0018_PB,845927,L,1,1021.4,20,VC_OI_STRD_BSE
FCB_0020_CB,845839,L,1,953.4,20,VC_OI_STRD_BSE
FCB_0020_PB,846238,L,1,1114.1,20,VC_OI_STRD_BSE
FCB_0021_CS,845803,L,2,1049.4,20,VC_OI_STRD_BSE
FCB_0021_PS,845927,L,2,986.0,20,VC_OI_STRD_BSE
FCB_0022_CS,845767,L,2,1132.0,20,VC_OI_STRD_BSE
FCB_0022_PS,845888,L,2,918.9,20,VC_OI_STRD_BSE
FCB_0023_CS,845839,L,2,913.15,20,VC_OI_STRD_BSE
FCB_0023_PS,846238,L,2,1096.3,20,VC_OI_STRD_BSE
FCB_0022_CB,845767,L,1,1178.45,20,VC_OI_STRD_BSE
FCB_0022_PB,845888,L,1,919.5,20,VC_OI_STRD_BSE
FCB_0023_CB,845839,L,1,984.9,20,VC_OI_STRD_BSE
FCB_0023_PB,846238,L,1,1079.85,20,VC_OI_STRD_BSE
FCB_0021_CB,845803,L,1,1120.0,20,VC_OI_STRD_BSE
FCB_0021_PB,845927,L,1,969.8,20,VC_OI_STRD_BSE
FCB_0000_CS,846186,L,2,788.3,20,VC_OI_STRD_BSE
FCB_0000_PS,845721,L,2,576.5,20,VC_OI_STRD_BSE
FCB_0001_CS,846116,L,2,671.7,20,VC_OI_STRD_BSE
FCB_0001_PS,845655,L,2,666.5,20,VC_OI_STRD_BSE
FCB_0002_CS,846161,L,2,573.0,20,VC_OI_STRD_BSE
FCB_0002_PS,845954,L,2,765.7,20,VC_OI_STRD_BSE
FCB_0003_CS,846144,L,2,867.6,20,VC_OI_STRD_BSE
FCB_0003_PS,845687,L,2,522.85,20,VC_OI_STRD_BSE
FCB_0001_CB,846116,L,1,691.55,20,VC_OI_STRD_BSE
FCB_0001_PB,845655,L,1,653.5,20,VC_OI_STRD_BSE
FCB_0002_CB,846161,L,1,589.1,20,VC_OI_STRD_BSE
FCB_0002_PB,845954,L,1,752.75,20,VC_OI_STRD_BSE
FCB_0004_CS,846116,L,2,671.55,20,VC_OI_STRD_BSE
FCB_0004_PS,845655,L,2,633.5,20,VC_OI_STRD_BSE
FCB_0005_CS,846161,L,2,569.1,20,VC_OI_STRD_BSE
FCB_0005_PS,845954,L,2,732.75,20,VC_OI_STRD_BSE
FCB_0000_CB,846186,L,1,760.0,20,VC_OI_STRD_BSE
FCB_0000_PB,845721,L,1,603.1,20,VC_OI_STRD_BSE
FCB_0006_CS,846186,L,2,740.0,20,VC_OI_STRD_BSE
FCB_0006_PS,845721,L,2,583.1,20,VC_OI_STRD_BSE
FCB_0005_CB,846161,L,1,518.5,20,VC_OI_STRD_BSE
FCB_0005_PB,845954,L,1,884.5,20,VC_OI_STRD_BSE
FCB_0007_CS,846161,L,2,574.1,20,VC_OI_STRD_BSE
FCB_0007_PS,845954,L,2,732.5,20,VC_OI_STRD_BSE
FCB_0004_CB,846116,L,1,599.55,20,VC_OI_STRD_BSE
FCB_0004_PB,845655,L,1,787.2,20,VC_OI_STRD_BSE
FCB_0007_CB,846161,L,1,510.4,20,VC_OI_STRD_BSE
FCB_0007_PB,845954,L,1,893.55,20,VC_OI_STRD_BSE
FCB_0008_CS,846116,L,2,597.9,20,VC_OI_STRD_BSE
FCB_0008_PS,845655,L,2,727.0,20,VC_OI_STRD_BSE
FCB_0009_CS,846161,L,2,539.1,20,VC_OI_STRD_BSE
FCB_0009_PS,845954,L,2,769.3,20,VC_OI_STRD_BSE
FCB_0008_CB,846116,L,1,649.0,20,VC_OI_STRD_BSE
FCB_0008_PB,845655,L,1,686.85,20,VC_OI_STRD_BSE
FCB_0010_CS,846116,L,2,629.0,20,VC_OI_STRD_BSE
FCB_0010_PS,845655,L,2,665.15,20,VC_OI_STRD_BSE
FCB_0003_CB,846144,L,1,1035.9,20,VC_OI_STRD_BSE
FCB_0003_PB,845687,L,1,418.25,20,VC_OI_STRD_BSE
FCB_0009_CB,846161,L,1,644.55,20,VC_OI_STRD_BSE
FCB_0009_PB,845954,L,1,660.0,20,VC_OI_STRD_BSE
FCB_0011_CS,846161,L,2,634.85,20,VC_OI_STRD_BSE
FCB_0011_PS,845954,L,2,640.0,20,VC_OI_STRD_BSE
FCB_0010_CB,846116,L,1,718.0,20,VC_OI_STRD_BSE
FCB_0010_PB,845655,L,1,587.0,20,VC_OI_STRD_BSE
FCB_0012_CS,846116,L,2,683.3,20,VC_OI_STRD_BSE
FCB_0012_PS,845655,L,2,571.25,20,VC_OI_STRD_BSE
FCB_0006_CB,846186,L,1,804.95,20,VC_OI_STRD_BSE
FCB_0006_PB,845721,L,1,534.4,20,VC_OI_STRD_BSE
FCB_0013_CS,846186,L,2,784.95,20,VC_OI_STRD_BSE
FCB_0013_PS,845721,L,2,513.25,20,VC_OI_STRD_BSE
FCB_0011_CB,846161,L,1,654.1,20,VC_OI_STRD_BSE
FCB_0011_PB,845954,L,1,628.85,20,VC_OI_STRD_BSE
FCB_0014_CS,846161,L,2,634.7,20,VC_OI_STRD_BSE
FCB_0014_PS,845954,L,2,608.6,20,VC_OI_STRD_BSE
FCB_0014_CB,846161,L,1,621.35,20,VC_OI_STRD_BSE
FCB_0014_PB,845954,L,1,627.5,20,VC_OI_STRD_BSE
FCB_0015_CS,846161,L,2,605.45,20,VC_OI_STRD_BSE
FCB_0015_PS,845954,L,2,607.5,20,VC_OI_STRD_BSE
FCB_0012_CB,846116,L,1,714.9,20,VC_OI_STRD_BSE
FCB_0012_PB,845655,L,1,555.6,20,VC_OI_STRD_BSE
FCB_0016_CS,846116,L,2,698.15,20,VC_OI_STRD_BSE
FCB_0016_PS,845655,L,2,534.35,20,VC_OI_STRD_BSE
FCB_0013_CB,846186,L,1,843.45,20,VC_OI_STRD_BSE
FCB_0013_PB,845721,L,1,458.85,20,VC_OI_STRD_BSE
FCB_0015_CB,846161,L,1,640.65,20,VC_OI_STRD_BSE
FCB_0015_PB,845954,L,1,575.25,20,VC_OI_STRD_BSE
FCB_0017_CS,846161,L,2,621.8,20,VC_OI_STRD_BSE
FCB_0017_PS,845954,L,2,556.0,20,VC_OI_STRD_BSE
FCB_0016_CB,846116,L,1,703.0,20,VC_OI_STRD_BSE
FCB_0016_PB,845655,L,1,536.4,20,VC_OI_STRD_BSE
FCB_0018_CS,846116,L,2,678.75,20,VC_OI_STRD_BSE
FCB_0018_PS,845655,L,2,516.4,20,VC_OI_STRD_BSE
FCB_0019_CS,846186,L,2,793.1,20,VC_OI_STRD_BSE
FCB_0019_PS,845721,L,2,452.0,20,VC_OI_STRD_BSE
FCB_0020_CS,846144,L,2,792.95,20,VC_OI_STRD_BSE
FCB_0020_PS,845687,L,2,480.2,20,VC_OI_STRD_BSE
FCB_0019_CB,846186,L,1,694.55,20,VC_OI_STRD_BSE
FCB_0019_PB,845721,L,1,551.1,20,VC_OI_STRD_BSE
FCB_0021_CS,846186,L,2,674.55,20,VC_OI_STRD_BSE
FCB_0021_PS,845721,L,2,531.1,20,VC_OI_STRD_BSE
FCB_0020_CB,846144,L,1,812.4,20,VC_OI_STRD_BSE
FCB_0020_PB,845687,L,1,472.4,20,VC_OI_STRD_BSE
FCB_0022_CS,846144,L,2,790.2,20,VC_OI_STRD_BSE
FCB_0022_PS,845687,L,2,450.1,20,VC_OI_STRD_BSE
FCB_0018_CB,846116,L,1,586.7,20,VC_OI_STRD_BSE
FCB_0018_PB,845655,L,1,621.75,20,VC_OI_STRD_BSE
FCB_0023_CS,846116,L,2,566.6,20,VC_OI_STRD_BSE
FCB_0023_PS,845655,L,2,601.55,20,VC_OI_STRD_BSE
FCB_0017_CB,846161,L,1,498.2,20,VC_OI_STRD_BSE
FCB_0017_PB,845954,L,1,684.5,20,VC_OI_STRD_BSE
FCB_0024_CS,846161,L,2,481.0,20,VC_OI_STRD_BSE
FCB_0024_PS,845954,L,2,659.9,20,VC_OI_STRD_BSE
FCB_0021_CB,846186,L,1,717.2,20,VC_OI_STRD_BSE
FCB_0021_PB,845721,L,1,499.35,20,VC_OI_STRD_BSE
FCB_0025_CS,846186,L,2,696.35,20,VC_OI_STRD_BSE
FCB_0025_PS,845721,L,2,480.25,20,VC_OI_STRD_BSE
FCB_0023_CB,846116,L,1,622.3,20,VC_OI_STRD_BSE
FCB_0023_PB,845655,L,1,548.0,20,VC_OI_STRD_BSE
FCB_0026_CS,846116,L,2,602.3,20,VC_OI_STRD_BSE
FCB_0026_PS,845655,L,2,531.05,20,VC_OI_STRD_BSE
FCB_0024_CB,846161,L,1,585.25,20,VC_OI_STRD_BSE
FCB_0024_PB,845954,L,1,584.4,20,VC_OI_STRD_BSE
FCB_0027_CS,846161,L,2,565.25,20,VC_OI_STRD_BSE
FCB_0027_PS,845954,L,2,564.4,20,VC_OI_STRD_BSE
FCB_0022_CB,846144,L,1,1103.7,20,VC_OI_STRD_BSE
FCB_0022_PB,845687,L,1,299.95,20,VC_OI_STRD_BSE
FCB_0026_CB,846116,L,1,675.45,20,VC_OI_STRD_BSE
FCB_0026_PB,845655,L,1,462.2,20,VC_OI_STRD_BSE
FCB_0027_CB,846161,L,1,557.55,20,VC_OI_STRD_BSE
FCB_0027_PB,845954,L,1,548.6,20,VC_OI_STRD_BSE
FCB_0025_CB,846186,L,1,929.65,20,VC_OI_STRD_BSE
FCB_0025_PB,845721,L,1,325.15,20,VC_OI_STRD_BSE
FCB_0000_CS,846186,L,2,627.2,20,VC_OI_STRD_BSE
FCB_0000_PS,845721,L,2,290.75,20,VC_OI_STRD_BSE
FCB_0001_CS,846116,L,2,508.54999999999995,20,VC_OI_STRD_BSE
FCB_0001_PS,845655,L,2,353.8,20,VC_OI_STRD_BSE
FCB_0001_CB,846116,L,1,515.75,20,VC_OI_STRD_BSE
FCB_0001_PB,845655,L,1,389.45,20,VC_OI_STRD_BSE
FCB_0002_CS,846116,L,2,471.0,20,VC_OI_STRD_BSE
FCB_0002_PS,845655,L,2,388.75,20,VC_OI_STRD_BSE
FCB_0002_CB,846116,L,1,472.45,20,VC_OI_STRD_BSE
FCB_0002_PB,845655,L,1,438.95,20,VC_OI_STRD_BSE
FCB_0000_CB,846186,L,1,557.35,20,VC_OI_STRD_BSE
FCB_0000_PB,845721,L,1,399.6,20,VC_OI_STRD_BSE
FCB_0003_CS,846186,L,2,551.4,20,VC_OI_STRD_BSE
FCB_0003_PS,845721,L,2,358.9,20,VC_OI_STRD_BSE
FCB_0004_CS,846116,L,2,440.9,20,VC_OI_STRD_BSE
FCB_0004_PS,845655,L,2,424.1,20,VC_OI_STRD_BSE
FCB_0004_CB,846116,L,1,440.65,20,VC_OI_STRD_BSE
FCB_0004_PB,845655,L,1,478.8,20,VC_OI_STRD_BSE
FCB_0005_CS,846116,L,2,435.25,20,VC_OI_STRD_BSE
FCB_0005_PS,845655,L,2,426.65,20,VC_OI_STRD_BSE
FCB_0005_CB,846116,L,1,408.35,20,VC_OI_STRD_BSE
FCB_0005_PB,845655,L,1,518.55,20,VC_OI_STRD_BSE
FCB_0006_CS,846144,L,2,612.55,20,VC_OI_STRD_BSE
FCB_0006_PS,845687,L,2,321.3,20,VC_OI_STRD_BSE
FCB_0003_CB,846186,L,1,513.0,20,VC_OI_STRD_BSE
FCB_0003_PB,845721,L,1,433.6,20,VC_OI_STRD_BSE
FCB_0006_CB,846144,L,1,596.1,20,VC_OI_STRD_BSE
FCB_0006_PB,845687,L,1,412.2,20,VC_OI_STRD_BSE
FCB_0007_CS,845839,L,2,695.6,20,VC_OI_STRD_BSE
FCB_0007_PS,846238,L,2,336.1,20,VC_OI_STRD_BSE
FCB_0008_CS,846144,L,2,585.55,20,VC_OI_STRD_BSE
FCB_0008_PS,845687,L,2,384.2,20,VC_OI_STRD_BSE
FCB_0008_CB,846144,L,1,600.1,20,VC_OI_STRD_BSE
FCB_0008_PB,845687,L,1,408.45,20,VC_OI_STRD_BSE
FCB_0009_CS,846144,L,2,566.65,20,VC_OI_STRD_BSE
FCB_0009_PS,845687,L,2,402.15,20,VC_OI_STRD_BSE
FCB_0009_CB,846144,L,1,580.0,20,VC_OI_STRD_BSE
FCB_0009_PB,845687,L,1,428.4,20,VC_OI_STRD_BSE
FCB_0010_CS,846144,L,2,568.05,20,VC_OI_STRD_BSE
FCB_0010_PS,845687,L,2,398.85,20,VC_OI_STRD_BSE
FCB_0010_CB,846144,L,1,579.5,20,VC_OI_STRD_BSE
FCB_0010_PB,845687,L,1,428.05,20,VC_OI_STRD_BSE
FCB_0011_CS,846144,L,2,576.15,20,VC_OI_STRD_BSE
FCB_0011_PS,845687,L,2,386.4,20,VC_OI_STRD_BSE
FCB_0007_CB,845839,L,1,632.6,20,VC_OI_STRD_BSE
FCB_0007_PB,846238,L,1,390.65,20,VC_OI_STRD_BSE
FCB_0012_CS,845839,L,2,612.6,20,VC_OI_STRD_BSE
FCB_0012_PS,846238,L,2,370.65,20,VC_OI_STRD_BSE
FCB_0011_CB,846144,L,1,497.45,20,VC_OI_STRD_BSE
FCB_0011_PB,845687,L,1,477.85,20,VC_OI_STRD_BSE
FCB_0013_CS,846144,L,2,477.45,20,VC_OI_STRD_BSE
FCB_0013_PS,845687,L,2,457.85,20,VC_OI_STRD_BSE
FCB_0013_CB,846144,L,1,474.05,20,VC_OI_STRD_BSE
FCB_0013_PB,845687,L,1,537.7,20,VC_OI_STRD_BSE
FCB_0014_CS,846144,L,2,472.15,20,VC_OI_STRD_BSE
FCB_0014_PS,845687,L,2,483.35,20,VC_OI_STRD_BSE
FCB_0015_CS,846186,L,2,405.85,20,VC_OI_STRD_BSE
FCB_0015_PS,845721,L,2,515.0,20,VC_OI_STRD_BSE
FCB_0015_CB,846186,L,1,411.55,20,VC_OI_STRD_BSE
FCB_0015_PB,845721,L,1,557.15,20,VC_OI_STRD_BSE
FCB_0014_CB,846144,L,1,445.3,20,VC_OI_STRD_BSE
FCB_0014_PB,845687,L,1,555.65,20,VC_OI_STRD_BSE
FCB_0012_CB,845839,L,1,504.75,20,VC_OI_STRD_BSE
FCB_0012_PB,846238,L,1,563.05,20,VC_OI_STRD_BSE
FCB_0016_CS,845839,L,2,504.9,20,VC_OI_STRD_BSE
FCB_0016_PS,846238,L,2,508.6,20,VC_OI_STRD_BSE
FCB_0016_CB,845839,L,1,489.1,20,VC_OI_STRD_BSE
FCB_0016_PB,846238,L,1,566.9,20,VC_OI_STRD_BSE
FCB_0017_CS,845839,L,2,457.2,20,VC_OI_STRD_BSE
FCB_0017_PS,846238,L,2,556.75,20,VC_OI_STRD_BSE
FCB_0017_CB,845839,L,1,476.75,20,VC_OI_STRD_BSE
FCB_0017_PB,846238,L,1,547.85,20,VC_OI_STRD_BSE
FCB_0018_CS,845839,L,2,452.6,20,VC_OI_STRD_BSE
FCB_0018_PS,846238,L,2,532.1,20,VC_OI_STRD_BSE
FCB_0018_CB,845839,L,1,460.0,20,VC_OI_STRD_BSE
FCB_0018_PB,846238,L,1,615.3,20,VC_OI_STRD_BSE
FCB_0019_CS,845839,L,2,380.9,20,VC_OI_STRD_BSE
FCB_0019_PS,846238,L,2,644.65,20,VC_OI_STRD_BSE
FCB_0019_CB,845839,L,1,393.5,20,VC_OI_STRD_BSE
FCB_0019_PB,846238,L,1,674.6,20,VC_OI_STRD_BSE
FCB_0020_CS,845839,L,2,369.5,20,VC_OI_STRD_BSE
FCB_0020_PS,846238,L,2,644.3,20,VC_OI_STRD_BSE
FCB_0020_CB,845839,L,1,332.6,20,VC_OI_STRD_BSE
FCB_0020_PB,846238,L,1,737.55,20,VC_OI_STRD_BSE
FCB_0021_CS,845839,L,2,312.4,20,VC_OI_STRD_BSE
FCB_0021_PS,846238,L,2,710.8,20,VC_OI_STRD_BSE
FCB_0021_CB,845839,L,1,323.5,20,VC_OI_STRD_BSE
FCB_0021_PB,846238,L,1,752.85,20,VC_OI_STRD_BSE
FCB_0022_CS,845839,L,2,320.05,20,VC_OI_STRD_BSE
FCB_0022_PS,846238,L,2,699.3,20,VC_OI_STRD_BSE
FCB_0022_CB,845839,L,1,325.75,20,VC_OI_STRD_BSE
FCB_0022_PB,846238,L,1,743.2,20,VC_OI_STRD_BSE
FCB_0023_CS,845839,L,2,356.05,20,VC_OI_STRD_BSE
FCB_0023_PS,846238,L,2,637.2,20,VC_OI_STRD_BSE
FCB_0023_CB,845839,L,1,316.1,20,VC_OI_STRD_BSE
FCB_0023_PB,846238,L,1,752.9,20,VC_OI_STRD_BSE
